table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,Barcelona - el Raval,29.5,
0,Resum dades: temperatura màxima avui,Barcelona - Zona Universitària,29.4,
0,Resum dades: temperatura màxima avui,Port de Barcelona - ZAL Prat,29.0,
0,Resum dades: temperatura màxima avui,Barcelona - Observatori Fabra,28.9,
0,Resum dades: temperatura màxima avui,les Cases d'Alcanar,28.9,
0,Resum dades: temperatura màxima avui,Badalona - Museu,28.9,
0,Resum dades: temperatura màxima avui,PN del Garraf - el Rascler,28.7,
0,Resum dades: temperatura màxima avui,Torredembarra,28.5,
0,Resum dades: temperatura màxima avui,Tarragona - Complex Educatiu,28.4,
0,Resum dades: temperatura màxima avui,Cabrils,28.3,
1,Resum dades: temperatura mínima avui,Bonabé (1.691 m),12.7,
1,Resum dades: temperatura mínima avui,Guixers - Valls,12.9,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,13.5,
1,Resum dades: temperatura mínima avui,Prades,13.7,
1,Resum dades: temperatura mínima avui,Vielha - Elipòrt,13.7,
1,Resum dades: temperatura mínima avui,Guardiola de Berguedà,14.4,
1,Resum dades: temperatura mínima avui,Tírvia,14.5,
1,Resum dades: temperatura mínima avui,Puigcerdà,14.6,
1,Resum dades: temperatura mínima avui,el Pont de Suert,14.8,
1,Resum dades: temperatura mínima avui,Castellar de n'Hug - el Clot del Moro,15.3,
2,Resum dades: velocitat i direcció del vent avui,Roses,NE,58.0
2,Resum dades: velocitat i direcció del vent avui,Portbou - coll dels Belitres,N,54.0
2,Resum dades: velocitat i direcció del vent avui,Puig Sesolles (1.666 m),O,49.3
2,Resum dades: velocitat i direcció del vent avui,Port de Barcelona - Bocana Sud,NE,39.6
2,Resum dades: velocitat i direcció del vent avui,Vilanova i la Geltrú,N,35.3
2,Resum dades: velocitat i direcció del vent avui,Pantà de Darnius - Boadella,NE,34.6
2,Resum dades: velocitat i direcció del vent avui,Barcelona - Observatori Fabra,NO,33.8
2,Resum dades: velocitat i direcció del vent avui,Santuari de Queralt,NO,33.5
2,Resum dades: velocitat i direcció del vent avui,Montsec d'Ares (1.571 m),E,33.1
2,Resum dades: velocitat i direcció del vent avui,Vilafranca del Penedès - la Granada,N,29.9
3,Resum dades: precipitació avui,Sant Martí Sarroca,2.8,
3,Resum dades: precipitació avui,Cunit,0.5,
3,Resum dades: precipitació avui,Dosrius - PN Montnegre Corredor,0.4,
3,Resum dades: precipitació avui,Sant Llorenç Savall,0.4,
3,Resum dades: precipitació avui,Vacarisses,0.3,
3,Resum dades: precipitació avui,Fogars de la Selva,0.3,
3,Resum dades: precipitació avui,Rellinars,0.3,
3,Resum dades: precipitació avui,Montserrat - Sant Dimes,0.2,
3,Resum dades: precipitació avui,els Hostalets de Pierola,0.1,
3,Resum dades: precipitació avui,Vilanova de Meià,0.1,
