table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,Port de Barcelona - ZAL Prat,27.6,
0,Resum dades: temperatura màxima avui,Miami Platja,27.4,
0,Resum dades: temperatura màxima avui,Benissanet,27.2,
0,Resum dades: temperatura màxima avui,Barcelona - el Raval,27.2,
0,Resum dades: temperatura màxima avui,el Prat de Llobregat,27.0,
0,Resum dades: temperatura màxima avui,Illa de Buda,26.9,
0,Resum dades: temperatura màxima avui,Aldover,26.9,
0,Resum dades: temperatura màxima avui,els Alfacs,26.9,
0,Resum dades: temperatura màxima avui,les Cases d'Alcanar,26.8,
0,Resum dades: temperatura màxima avui,Barcelona - Zona Universitària,26.8,
1,Resum dades: temperatura mínima avui,Bonabé (1.691 m),7.8,
1,Resum dades: temperatura mínima avui,Vielha - Elipòrt,9.1,
1,Resum dades: temperatura mínima avui,Puigcerdà,11.4,
1,Resum dades: temperatura mínima avui,Molló - Fabert,11.6,
1,Resum dades: temperatura mínima avui,Puig Sesolles (1.666 m),12.0,
1,Resum dades: temperatura mínima avui,PN dels Ports,12.4,
1,Resum dades: temperatura mínima avui,la Quar,12.8,
1,Resum dades: temperatura mínima avui,Portbou - coll dels Belitres,13.1,
1,Resum dades: temperatura mínima avui,Montsec d'Ares (1.571 m),13.5,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,13.6,
2,Resum dades: velocitat i direcció del vent avui,Portbou - coll dels Belitres,NO,103.7
2,Resum dades: velocitat i direcció del vent avui,Roses,N,70.6
2,Resum dades: velocitat i direcció del vent avui,Pantà de Darnius - Boadella,NE,65.9
2,Resum dades: velocitat i direcció del vent avui,Navata,NO,64.8
2,Resum dades: velocitat i direcció del vent avui,el Perelló,NO,60.1
2,Resum dades: velocitat i direcció del vent avui,Olot,O,59.8
2,Resum dades: velocitat i direcció del vent avui,Castell d'Aro,N,54.7
2,Resum dades: velocitat i direcció del vent avui,Mas de Barberans,NO,54.0
2,Resum dades: velocitat i direcció del vent avui,Sant Pere Pescador,NO,53.6
2,Resum dades: velocitat i direcció del vent avui,Das - Aeròdrom,E,47.9
3,Resum dades: precipitació avui,la Quar,61.7,
3,Resum dades: precipitació avui,Sant Joan de les Abadesses,50.7,
3,Resum dades: precipitació avui,Olot,34.4,
3,Resum dades: precipitació avui,Sant Pau de Segúries,27.3,
3,Resum dades: precipitació avui,Montesquiu,22.1,
3,Resum dades: precipitació avui,Cunit,21.1,
3,Resum dades: precipitació avui,Vilanova i la Geltrú,18.2,
3,Resum dades: precipitació avui,Cabanes,17.9,
3,Resum dades: precipitació avui,Molló - Fabert,17.3,
3,Resum dades: precipitació avui,Vilafranca del Penedès - la Granada,17.2,
